payment_id,payment_move_id,invoice_move_id,invoice_number_ref,amount,create_date,last_updated
144058,917905,917903,S-INV/2025/19164,71.04,2025-04-16 20:57:04,2025-04-16 20:57:04
144053,917889,917885,S-INV/2025/19160,41.08,2025-04-16 20:56:58,2025-04-16 20:56:58
144049,917873,917869,S-INV/2025/19157,42.14,2025-04-16 20:56:53,2025-04-16 20:56:53
144041,917842,917835,S-INV/2025/19150,40.7,2025-04-16 20:56:44,2025-04-16 20:56:44
144037,917812,917810,S-INV/2025/19146,30.4,2025-04-16 20:56:40,2025-04-16 20:56:40
144035,917804,917803,S-INV/2025/19145,38.55,2025-04-16 20:53:57,2025-04-16 20:53:57
144034,917802,917801,S-INV/2025/19144,42.14,2025-04-16 20:53:44,2025-04-16 20:53:44
144030,917793,917792,S-INV/2025/19141,40.31,2025-04-16 20:53:46,2025-04-16 20:53:46
144029,917791,917790,S-INV/2025/19140,37.47,2025-04-16 20:53:42,2025-04-16 20:53:42
144028,917789,917788,S-INV/2025/19139,50.1,2025-04-16 20:53:49,2025-04-16 20:53:49
144026,917783,917782,S-INV/2025/19137,65.65,2025-04-16 20:53:46,2025-04-16 20:53:46
144024,917768,917767,S-INV/2025/19135,49.87,2025-04-16 20:53:41,2025-04-16 20:53:41
144019,917757,917756,S-INV/2025/19131,40.32,2025-04-16 20:53:05,2025-04-16 20:53:05
144017,917753,917752,S-INV/2025/19129,49.63,2025-04-16 20:53:18,2025-04-16 20:53:18
144015,917747,917746,S-INV/2025/19127,65.37,2025-04-16 20:52:33,2025-04-16 20:52:33
144014,917743,917742,S-INV/2025/19126,23.62,2025-04-16 20:52:49,2025-04-16 20:52:49
144013,917740,917739,S-INV/2025/19125,46.39,2025-04-16 20:53:14,2025-04-16 20:53:14
144012,917738,917736,S-INV/2025/19124,40.88,2025-04-16 20:53:13,2025-04-16 20:53:13
144011,917735,917734,S-INV/2025/19123,39.06,2025-04-16 20:53:04,2025-04-16 20:53:04
144010,917733,917730,S-INV/2025/19122,67.83,2025-04-16 20:53:00,2025-04-16 20:53:00
144008,917726,917725,S-INV/2025/19120,49.63,2025-04-16 20:53:10,2025-04-16 20:53:10
144007,917723,917722,S-INV/2025/19119,50.22,2025-04-16 20:53:08,2025-04-16 20:53:08
144006,917720,917719,S-INV/2025/19118,49.34,2025-04-16 20:52:57,2025-04-16 20:52:57
144005,917718,917717,S-INV/2025/19117,50.1,2025-04-16 20:53:03,2025-04-16 20:53:03
144004,917715,917714,S-INV/2025/19116,39.31,2025-04-16 20:53:06,2025-04-16 20:53:06
144003,917712,917711,S-INV/2025/19115,62.15,2025-04-16 20:52:49,2025-04-16 20:52:49
144001,917707,917705,S-INV/2025/19114,44.52,2025-04-16 20:53:03,2025-04-16 20:53:03
144000,917703,917701,S-INV/2025/19113,41.75,2025-04-16 20:52:44,2025-04-16 20:52:44
143998,917698,917695,S-INV/2025/19112,24.5,2025-04-16 20:52:59,2025-04-16 20:52:59
143996,917690,917689,S-INV/2025/19110,46.39,2025-04-16 20:52:53,2025-04-16 20:52:53
143994,917685,917683,S-INV/2025/19108,59.39,2025-04-16 20:52:39,2025-04-16 20:52:39
143993,917682,917680,S-INV/2025/19107,41.27,2025-04-16 20:52:52,2025-04-16 20:52:52
143992,917679,917677,S-INV/2025/19106,49.29,2025-04-16 20:52:43,2025-04-16 20:52:43
143989,917670,917667,S-INV/2025/19103,49.52,2025-04-16 20:52:48,2025-04-16 20:52:48
143988,917666,917664,S-INV/2025/19102,49.63,2025-04-16 20:52:46,2025-04-16 20:52:46
143987,917663,917661,S-INV/2025/19101,68.48,2025-04-16 20:52:34,2025-04-16 20:52:34
143986,917660,917658,S-INV/2025/19100,38.39,2025-04-16 20:52:40,2025-04-16 20:52:40
143984,917654,917652,S-INV/2025/19098,40.89,2025-04-16 20:52:34,2025-04-16 20:52:34
143983,917651,917649,S-INV/2025/19097,46.39,2025-04-16 20:52:29,2025-04-16 20:52:29
143982,917648,917646,S-INV/2025/19096,49.4,2025-04-16 20:52:30,2025-04-16 20:52:30
143981,917645,917643,S-INV/2025/19095,46.39,2025-04-16 20:52:30,2025-04-16 20:52:30
143980,917642,917640,S-INV/2025/19094,48.79,2025-04-16 20:52:30,2025-04-16 20:52:30
143976,917627,917625,S-INV/2025/19091,40.71,2025-04-16 20:52:29,2025-04-16 20:52:29
143974,917621,917616,S-INV/2025/19089,65.65,2025-04-16 20:52:29,2025-04-16 20:52:29
143973,917611,917608,S-INV/2025/19088,68.48,2025-04-16 20:52:29,2025-04-16 20:52:29
143950,916951,916950,S-INV/2025/19075,73.38,2025-04-16 17:03:29,2025-04-16 17:03:29
143949,916947,916946,S-INV/2025/19074,101.03,2025-04-16 17:03:27,2025-04-16 17:03:27
143948,916942,916941,S-INV/2025/19073,44.45,2025-04-16 17:03:25,2025-04-16 17:03:25
143947,916936,916935,S-INV/2025/19072,37.4,2025-04-16 16:53:41,2025-04-16 16:53:41
143942,916918,916915,S-INV/2025/19068,86.58,2025-04-16 16:52:46,2025-04-16 16:52:46
143939,916906,916905,S-INV/2025/19067,102.94,2025-04-16 16:52:23,2025-04-16 16:52:23
143936,916900,916896,S-INV/2025/19066,83.8,2025-04-16 16:52:43,2025-04-16 16:52:43
143932,916883,916879,S-INV/2025/19064,84.76,2025-04-16 16:52:29,2025-04-16 16:52:29
143929,916868,916863,S-INV/2025/19062,64.99,2025-04-16 16:52:23,2025-04-16 16:52:23
143924,916841,916837,S-INV/2025/19060,75.91,2025-04-16 16:52:28,2025-04-16 16:52:28
143923,916832,916831,S-INV/2025/19059,78.41,2025-04-16 16:52:23,2025-04-16 16:52:23
143922,916830,916827,S-INV/2025/19058,78.52,2025-04-16 16:52:23,2025-04-16 16:52:23
143919,916793,916792,S-INV/2025/19056,66.38,2025-04-16 16:52:15,2025-04-16 16:52:15
143918,916791,916788,S-INV/2025/19055,76.77,2025-04-16 16:52:14,2025-04-16 16:52:14
143913,916770,916769,S-INV/2025/19052,66.67,2025-04-16 16:50:55,2025-04-16 16:50:55
143910,916763,916762,S-INV/2025/19051,54.38,2025-04-16 16:50:06,2025-04-16 16:50:06
143909,916761,916760,S-INV/2025/19050,112.97,2025-04-16 16:50:10,2025-04-16 16:50:10
143908,916759,916758,S-INV/2025/19049,125.4,2025-04-16 16:50:32,2025-04-16 16:50:32
143907,916757,916756,S-INV/2025/19048,164.85,2025-04-16 16:50:31,2025-04-16 16:50:31
143905,916746,916745,S-INV/2025/19047,74.38,2025-04-16 16:50:21,2025-04-16 16:50:21
143903,916742,916737,S-INV/2025/19046,129.97,2025-04-16 16:50:08,2025-04-16 16:50:08
143901,916734,916731,S-INV/2025/19045,85.18,2025-04-16 16:50:18,2025-04-16 16:50:18
143900,916730,916729,S-INV/2025/19044,78.82,2025-04-16 16:50:12,2025-04-16 16:50:12
143899,916728,916727,S-INV/2025/19043,111.31,2025-04-16 16:50:20,2025-04-16 16:50:20
143898,916726,916722,S-INV/2025/19042,84.94,2025-04-16 16:50:14,2025-04-16 16:50:14
143896,916717,916714,S-INV/2025/19041,90.93,2025-04-16 16:50:17,2025-04-16 16:50:17
143895,916713,916708,S-INV/2025/19040,140.38,2025-04-16 16:50:15,2025-04-16 16:50:15
143894,916707,916702,S-INV/2025/19039,69.74,2025-04-16 16:49:49,2025-04-16 16:49:49
143893,916701,916698,S-INV/2025/19038,67.84,2025-04-16 16:49:43,2025-04-16 16:49:43
143892,916697,916694,S-INV/2025/19037,102.69,2025-04-16 16:50:10,2025-04-16 16:50:10
143890,916685,916684,S-INV/2025/19036,73.62,2025-04-16 16:49:53,2025-04-16 16:49:53
143888,916678,916672,S-INV/2025/19035,69.1,2025-04-16 16:50:05,2025-04-16 16:50:05
143887,916671,916668,S-INV/2025/19034,73.75,2025-04-16 16:49:43,2025-04-16 16:49:43
143886,916667,916664,S-INV/2025/19033,76.3,2025-04-16 16:49:52,2025-04-16 16:49:52
143885,916663,916662,S-INV/2025/19032,68.64,2025-04-16 16:50:00,2025-04-16 16:50:00
143884,916661,916658,S-INV/2025/19031,84.78,2025-04-16 16:49:45,2025-04-16 16:49:45
143881,916649,916642,S-INV/2025/19029,97.03,2025-04-16 16:49:55,2025-04-16 16:49:55
143878,916632,916629,S-INV/2025/19026,67.84,2025-04-16 16:49:42,2025-04-16 16:49:42
143877,916628,916623,S-INV/2025/19025,76.31,2025-04-16 16:49:45,2025-04-16 16:49:45
143874,916601,916596,S-INV/2025/19023,127.17,2025-04-16 16:49:42,2025-04-16 16:49:42
143872,916584,916583,S-INV/2025/19021,66.14,2025-04-16 16:48:25,2025-04-16 16:48:25
143871,916580,916579,S-INV/2025/19020,62.98,2025-04-16 16:48:24,2025-04-16 16:48:24
143870,916576,916575,S-INV/2025/19019,73.84,2025-04-16 16:48:23,2025-04-16 16:48:23
143869,916572,916571,S-INV/2025/19018,69.12,2025-04-16 16:48:22,2025-04-16 16:48:22
143868,916568,916567,S-INV/2025/19017,89.07,2025-04-16 16:48:21,2025-04-16 16:48:21
143866,916562,916561,S-INV/2025/19016,64.0,2025-04-16 16:47:36,2025-04-16 16:47:36
143862,916552,916551,S-INV/2025/19013,68.32,2025-04-16 16:48:01,2025-04-16 16:48:01
143861,916550,916549,S-INV/2025/19012,68.48,2025-04-16 16:47:50,2025-04-16 16:47:50
143860,916546,916545,S-INV/2025/19011,64.66,2025-04-16 16:47:52,2025-04-16 16:47:52
143857,916533,916532,S-INV/2025/19009,74.99,2025-04-16 16:47:45,2025-04-16 16:47:45
143855,916527,916526,S-INV/2025/19008,79.98,2025-04-16 16:47:34,2025-04-16 16:47:34
143851,916511,916508,S-INV/2025/19005,70.22,2025-04-16 16:47:38,2025-04-16 16:47:38
143850,916507,916504,S-INV/2025/19004,79.98,2025-04-16 16:47:30,2025-04-16 16:47:30
143847,916495,916492,S-INV/2025/19003,65.04,2025-04-16 16:47:26,2025-04-16 16:47:26
143845,916487,916486,S-INV/2025/19002,57.59,2025-04-16 16:47:24,2025-04-16 16:47:24
143844,916485,916481,S-INV/2025/19001,96.28,2025-04-16 16:47:22,2025-04-16 16:47:22
143840,916470,916469,S-INV/2025/18997,98.54,2025-04-16 16:47:20,2025-04-16 16:47:20
143839,916468,916465,S-INV/2025/18996,86.58,2025-04-16 16:47:13,2025-04-16 16:47:13
143838,916464,916461,S-INV/2025/18995,64.0,2025-04-16 16:47:17,2025-04-16 16:47:17
143836,916456,916453,S-INV/2025/18993,79.98,2025-04-16 16:47:15,2025-04-16 16:47:15
143834,916448,916445,S-INV/2025/18991,68.61,2025-04-16 16:47:12,2025-04-16 16:47:12
143831,916424,916421,S-INV/2025/18989,82.23,2025-04-16 16:47:11,2025-04-16 16:47:11
143829,916410,916409,S-INV/2025/18987,79.98,2025-04-16 16:47:10,2025-04-16 16:47:10
143740,915791,None,S-INV/2025/18917,0.0,2025-04-16 15:16:33,2025-04-16 15:16:33
143704,915614,915611,S-INV/2025/18887,68.61,2025-04-16 15:13:06,2025-04-16 15:13:06
143699,915593,915592,S-INV/2025/18883,65.03,2025-04-16 15:11:48,2025-04-16 15:11:48
143698,915591,915590,S-INV/2025/18882,86.4,2025-04-16 15:12:39,2025-04-16 15:12:39
143697,915589,915588,S-INV/2025/18881,64.0,2025-04-16 15:12:41,2025-04-16 15:12:41
143694,915581,915578,S-INV/2025/18879,121.77,2025-04-16 15:12:41,2025-04-16 15:12:41
143693,915571,915568,S-INV/2025/18878,91.79,2025-04-16 15:12:35,2025-04-16 15:12:35
143690,915557,915556,S-INV/2025/18876,52.23,2025-04-16 15:12:32,2025-04-16 15:12:32
143677,915501,915500,S-INV/2025/18867,84.78,2025-04-16 15:11:59,2025-04-16 15:11:59
143676,915499,915497,S-INV/2025/18866,93.26,2025-04-16 15:12:12,2025-04-16 15:12:12
143675,915496,915492,S-INV/2025/18865,119.97,2025-04-16 15:11:49,2025-04-16 15:11:49
143672,915482,915479,S-INV/2025/18863,124.98,2025-04-16 15:12:08,2025-04-16 15:12:08
143668,915463,915462,S-INV/2025/18860,79.98,2025-04-16 15:12:05,2025-04-16 15:12:05
143662,915441,915438,S-INV/2025/18855,76.65,2025-04-16 15:11:56,2025-04-16 15:11:56
143659,915423,915419,S-INV/2025/18852,63.74,2025-04-16 15:11:48,2025-04-16 15:11:48
143657,915405,915398,S-INV/2025/18850,72.42,2025-04-16 15:11:46,2025-04-16 15:11:46
143656,915397,915390,S-INV/2025/18849,92.2,2025-04-16 15:11:46,2025-04-16 15:11:46
143633,915362,915361,S-INV/2025/18847,50.48,2025-04-16 15:09:04,2025-04-16 15:09:04
143630,915355,915354,S-INV/2025/18846,38.4,2025-04-16 15:06:57,2025-04-16 15:06:57
143629,915353,915351,S-INV/2025/18845,49.64,2025-04-16 15:06:54,2025-04-16 15:06:54
143628,915348,915346,S-INV/2025/18844,46.39,2025-04-16 15:06:54,2025-04-16 15:06:54
143627,915344,915343,S-INV/2025/18843,51.03,2025-04-16 15:06:53,2025-04-16 15:06:53
143625,915339,915338,S-INV/2025/18842,41.08,2025-04-16 15:06:33,2025-04-16 15:06:33
143624,915337,915336,S-INV/2025/18841,46.39,2025-04-16 15:06:36,2025-04-16 15:06:36
143622,915333,915332,S-INV/2025/18840,50.29,2025-04-16 15:06:12,2025-04-16 15:06:12
143621,915331,915330,S-INV/2025/18839,38.56,2025-04-16 15:06:34,2025-04-16 15:06:34
143620,915329,915328,S-INV/2025/18838,67.22,2025-04-16 15:06:34,2025-04-16 15:06:34
143618,915324,915322,S-INV/2025/18836,40.7,2025-04-16 15:06:23,2025-04-16 15:06:23
143614,915311,915310,S-INV/2025/18833,41.2,2025-04-16 15:06:04,2025-04-16 15:06:04
143612,915306,915304,S-INV/2025/18831,30.69,2025-04-16 15:06:07,2025-04-16 15:06:07
143610,915299,915298,S-INV/2025/18829,46.39,2025-04-16 15:06:14,2025-04-16 15:06:14
143609,915296,915295,S-INV/2025/18828,30.7,2025-04-16 15:06:19,2025-04-16 15:06:19
143608,915294,915293,S-INV/2025/18827,38.39,2025-04-16 15:06:19,2025-04-16 15:06:19
143606,915287,915286,S-INV/2025/18826,39.12,2025-04-16 15:06:16,2025-04-16 15:06:16
143605,915285,915283,S-INV/2025/18825,38.39,2025-04-16 15:06:11,2025-04-16 15:06:11
143604,915282,915280,S-INV/2025/18824,85.99,2025-04-16 15:06:13,2025-04-16 15:06:13
143602,915275,915273,S-INV/2025/18823,28.62,2025-04-16 15:06:09,2025-04-16 15:06:09
143597,915259,915257,S-INV/2025/18819,45.42,2025-04-16 15:05:53,2025-04-16 15:05:53
143596,915256,915254,S-INV/2025/18818,41.39,2025-04-16 15:05:43,2025-04-16 15:05:43
143595,915253,915251,S-INV/2025/18817,62.45,2025-04-16 15:06:02,2025-04-16 15:06:02
143594,915250,915248,S-INV/2025/18816,40.43,2025-04-16 15:06:00,2025-04-16 15:06:00
143592,915244,915243,S-INV/2025/18814,49.93,2025-04-16 15:05:55,2025-04-16 15:05:55
143591,915242,915240,S-INV/2025/18813,46.39,2025-04-16 15:05:52,2025-04-16 15:05:52
143590,915239,915237,S-INV/2025/18812,79.99,2025-04-16 15:05:48,2025-04-16 15:05:48
143589,915236,915234,S-INV/2025/18811,49.63,2025-04-16 15:05:50,2025-04-16 15:05:50
143588,915233,915231,S-INV/2025/18810,36.39,2025-04-16 15:05:48,2025-04-16 15:05:48
143587,915230,915228,S-INV/2025/18809,49.58,2025-04-16 15:05:50,2025-04-16 15:05:50
143586,915227,915225,S-INV/2025/18808,49.99,2025-04-16 15:05:39,2025-04-16 15:05:39
143585,915224,915221,S-INV/2025/18807,52.72,2025-04-16 15:05:40,2025-04-16 15:05:40
143583,915215,915213,S-INV/2025/18805,49.99,2025-04-16 15:05:45,2025-04-16 15:05:45
143582,915212,915210,S-INV/2025/18804,39.54,2025-04-16 15:05:40,2025-04-16 15:05:40
143581,915209,915207,S-INV/2025/18803,41.08,2025-04-16 15:05:40,2025-04-16 15:05:40
143580,915206,915203,S-INV/2025/18802,46.39,2025-04-16 15:05:38,2025-04-16 15:05:38
143579,915197,915195,S-INV/2025/18801,79.99,2025-04-16 15:05:38,2025-04-16 15:05:38
143456,913174,913173,S-INV/2025/18694,87.39,2025-04-15 15:20:29,2025-04-16 07:40:59
143455,913170,913169,S-INV/2025/18693,135.02,2025-04-15 15:20:27,2025-04-16 07:38:01
143454,913165,913164,S-INV/2025/18692,91.1,2025-04-15 15:20:26,2025-04-16 07:36:12
143453,913160,913159,S-INV/2025/18691,183.13,2025-04-15 15:20:24,2025-04-16 07:35:10
143445,913118,913117,S-INV/2025/18683,34.35,2025-04-15 15:19:49,2025-04-16 07:34:48
143431,913005,913004,S-INV/2025/18669,205.72,2025-04-15 15:11:53,2025-04-15 15:11:53
143426,912974,912973,S-INV/2025/18667,189.2,2025-04-15 15:11:46,2025-04-16 07:34:15
143418,912933,912932,S-INV/2025/18664,148.0,2025-04-15 15:11:01,2025-04-16 07:34:04
143413,912913,912912,S-INV/2025/18661,217.96,2025-04-15 15:10:31,2025-04-15 15:10:31
143409,912882,912874,S-INV/2025/18657,149.46,2025-04-15 15:10:49,2025-04-16 07:34:26
143407,912863,912860,S-INV/2025/18656,184.96,2025-04-15 15:10:47,2025-04-16 07:35:20
143405,912848,912847,S-INV/2025/18655,53.36,2025-04-15 15:10:30,2025-04-16 07:33:53
143404,912846,912845,S-INV/2025/18654,152.91,2025-04-15 15:10:37,2025-04-15 15:10:37
143400,912826,912825,S-INV/2025/18653,72.35,2025-04-15 15:10:28,2025-04-16 07:36:01
143399,912805,912804,S-INV/2025/18652,147.46,2025-04-15 15:10:30,2025-04-15 15:10:30
143397,912784,912776,S-INV/2025/18650,59.42,2025-04-15 15:10:28,2025-04-16 07:32:54
143396,912775,912771,S-INV/2025/18649,128.32,2025-04-15 15:10:26,2025-04-16 07:33:43
143395,912770,912758,S-INV/2025/18648,185.96,2025-04-15 15:10:26,2025-04-16 07:34:37
143262,912229,912227,S-INV/2025/18547,97.18,2025-04-15 14:54:44,2025-04-15 14:54:44
143259,912209,912199,S-INV/2025/18546,64.2,2025-04-15 14:54:31,2025-04-15 14:54:31
143250,912173,912172,S-INV/2025/18543,32.91,2025-04-15 14:52:53,2025-04-16 07:40:37
143221,912060,912057,S-INV/2025/18529,82.53,2025-04-15 14:51:32,2025-04-16 07:37:19
143218,912050,912046,S-INV/2025/18527,82.53,2025-04-15 14:51:46,2025-04-16 07:36:45
143214,912030,912026,S-INV/2025/18525,40.51,2025-04-15 14:51:45,2025-04-16 07:35:30
143211,912016,912014,S-INV/2025/18524,145.68,2025-04-15 14:51:38,2025-04-16 07:35:41
143209,912009,912007,S-INV/2025/18522,34.45,2025-04-15 14:51:34,2025-04-16 07:34:58
143201,911975,911971,S-INV/2025/18517,76.8,2025-04-15 14:51:22,2025-04-16 07:35:51
143196,911952,911949,S-INV/2025/18514,71.85,2025-04-15 14:51:13,2025-04-16 07:38:22
143193,911940,911939,S-INV/2025/18512,82.56,2025-04-15 14:51:17,2025-04-16 07:36:22
143190,911926,None,S-INV/2025/18509,0.0,2025-04-15 14:51:12,2025-04-15 14:51:12
143189,911924,911918,S-INV/2025/18508,42.63,2025-04-15 14:51:11,2025-04-16 07:39:48
143188,911906,None,S-INV/2025/18507,0.0,2025-04-15 14:51:10,2025-04-15 14:51:10
143157,910357,910356,INV/2025/01503,277.92,2025-04-14 21:17:10,2025-04-14 21:17:10
143156,910326,910325,INV/2025/01500,1782.31,2025-04-14 21:03:25,2025-04-14 21:03:25
142958,909393,909381,INV/2025/01487,435.34,2025-04-14 19:29:06,2025-04-14 19:29:06
142822,908520,908515,S-INV/2025/18268,62.1,2025-04-14 15:10:51,2025-04-16 07:36:55
142810,908466,908462,S-INV/2025/18264,53.65,2025-04-14 15:10:38,2025-04-14 15:10:38
142802,908431,908410,S-INV/2025/18258,73.61,2025-04-14 15:10:25,2025-04-16 07:40:48
142671,907910,907909,S-INV/2025/18163,170.45,2025-04-14 14:48:40,2025-04-16 07:39:26
142669,907901,907900,S-INV/2025/18161,168.72,2025-04-14 14:47:50,2025-04-16 07:37:40
142668,907899,907898,S-INV/2025/18160,162.34,2025-04-14 14:48:10,2025-04-16 07:40:17
142663,907885,907884,S-INV/2025/18156,44.91,2025-04-14 14:47:55,2025-04-14 14:47:55
142662,907883,907880,S-INV/2025/18155,172.38,2025-04-14 14:47:58,2025-04-14 14:47:58
142659,907858,907850,S-INV/2025/18152,202.59,2025-04-14 14:47:56,2025-04-14 14:47:56
142658,907849,907840,S-INV/2025/18151,234.26,2025-04-14 14:47:25,2025-04-14 14:47:25
142654,907827,907824,S-INV/2025/18148,95.8,2025-04-14 14:47:50,2025-04-16 07:36:33
142650,907807,907802,S-INV/2025/18145,217.6,2025-04-14 14:47:43,2025-04-14 14:47:43
142649,907801,907793,S-INV/2025/18144,155.23,2025-04-14 14:47:31,2025-04-16 07:39:05
142647,907786,907785,S-INV/2025/18142,43.87,2025-04-14 14:47:36,2025-04-16 07:38:43
142641,907732,907726,S-INV/2025/18137,79.82,2025-04-14 14:47:23,2025-04-16 07:40:06
143819,916239,916238,S-INV/2025/18982,64.0,2025-04-16 15:22:02,2025-04-16 15:22:02
143813,916129,916128,S-INV/2025/18978,133.73,2025-04-16 15:21:38,2025-04-16 15:21:38
143809,916120,916119,S-INV/2025/18974,108.67,2025-04-16 15:21:41,2025-04-16 15:21:41
143805,916103,916099,S-INV/2025/18971,119.97,2025-04-16 15:21:27,2025-04-16 15:21:27
143803,916093,916090,S-INV/2025/18969,79.98,2025-04-16 15:21:28,2025-04-16 15:21:28
143802,916089,916086,S-INV/2025/18968,110.54,2025-04-16 15:21:22,2025-04-16 15:21:22
143798,916074,916071,S-INV/2025/18965,102.48,2025-04-16 15:21:20,2025-04-16 15:21:20
143795,916061,916057,S-INV/2025/18962,56.88,2025-04-16 15:21:15,2025-04-16 15:21:15
143794,916054,916051,S-INV/2025/18961,64.0,2025-04-16 15:21:06,2025-04-16 15:21:06
143791,916043,916042,S-INV/2025/18959,147.32,2025-04-16 15:20:58,2025-04-16 15:20:58
143789,916035,916034,S-INV/2025/18957,78.45,2025-04-16 15:21:09,2025-04-16 15:21:09
143788,916033,916029,S-INV/2025/18956,102.48,2025-04-16 15:21:06,2025-04-16 15:21:06
143787,916028,916022,S-INV/2025/18955,92.43,2025-04-16 15:20:43,2025-04-16 15:20:43
143786,916021,916018,S-INV/2025/18954,96.48,2025-04-16 15:20:45,2025-04-16 15:20:45
143785,916017,916014,S-INV/2025/18953,88.26,2025-04-16 15:21:01,2025-04-16 15:21:01
143779,915990,915987,S-INV/2025/18948,118.23,2025-04-16 15:20:52,2025-04-16 15:20:52
143777,915981,915980,S-INV/2025/18946,129.99,2025-04-16 15:20:46,2025-04-16 15:20:46
143776,915976,915975,S-INV/2025/18945,139.97,2025-04-16 15:20:45,2025-04-16 15:20:45
143775,915974,915971,S-INV/2025/18944,81.92,2025-04-16 15:20:45,2025-04-16 15:20:45
143772,915923,915922,S-INV/2025/18941,115.9,2025-04-16 15:18:22,2025-04-16 15:18:22
143771,915917,915916,S-INV/2025/18940,66.32,2025-04-16 15:18:21,2025-04-16 15:18:21
143770,915912,915911,S-INV/2025/18939,86.78,2025-04-16 15:18:20,2025-04-16 15:18:20
143769,915908,915907,S-INV/2025/18938,96.17,2025-04-16 15:18:17,2025-04-16 15:18:17
143768,915902,915901,S-INV/2025/18937,110.99,2025-04-16 15:18:13,2025-04-16 15:18:13
143767,915897,915896,S-INV/2025/18936,79.48,2025-04-16 15:18:10,2025-04-16 15:18:10
143766,915893,915892,S-INV/2025/18935,44.55,2025-04-16 15:18:09,2025-04-16 15:18:09
143765,915890,915889,S-INV/2025/18934,79.57,2025-04-16 15:18:07,2025-04-16 15:18:07
143764,915885,915884,S-INV/2025/18933,114.71,2025-04-16 15:18:06,2025-04-16 15:18:06
143763,915880,915879,S-INV/2025/18932,91.37,2025-04-16 15:18:04,2025-04-16 15:18:04
143762,915876,915875,S-INV/2025/18931,50.18,2025-04-16 15:18:03,2025-04-16 15:18:03
143761,915873,915872,S-INV/2025/18930,96.0,2025-04-16 15:18:01,2025-04-16 15:18:01
143759,915866,915865,S-INV/2025/18929,67.84,2025-04-16 15:17:22,2025-04-16 15:17:22
143756,915860,915859,S-INV/2025/18928,79.98,2025-04-16 15:17:22,2025-04-16 15:17:22
143755,915858,915857,S-INV/2025/18927,76.44,2025-04-16 15:17:29,2025-04-16 15:17:29
143752,915849,915839,S-INV/2025/18926,78.52,2025-04-16 15:17:17,2025-04-16 15:17:17
143751,915826,915825,S-INV/2025/18925,68.48,2025-04-16 15:16:51,2025-04-16 15:16:51
143750,915824,915823,S-INV/2025/18924,79.98,2025-04-16 15:16:27,2025-04-16 15:16:27
143746,915816,915815,S-INV/2025/18923,94.84,2025-04-16 15:16:42,2025-04-16 15:16:42
143745,915814,915807,S-INV/2025/18922,121.42,2025-04-16 15:16:48,2025-04-16 15:16:48
143744,915806,None,S-INV/2025/18921,0.0,2025-04-16 15:16:14,2025-04-16 15:16:14
143743,915801,915800,S-INV/2025/18920,84.78,2025-04-16 15:16:20,2025-04-16 15:16:20
143742,915799,915796,S-INV/2025/18919,71.99,2025-04-16 15:16:45,2025-04-16 15:16:45
143741,915795,915792,S-INV/2025/18918,65.14,2025-04-16 15:16:15,2025-04-16 15:16:15
143739,915785,915782,S-INV/2025/18916,127.12,2025-04-16 15:16:37,2025-04-16 15:16:37
