order_id,create_date,last_updated,sales_date,date_order,delivery_date,delivery_address,sales_team,sales_person,amount_total,payment_terms,tags,state,invoice_status,customer,shipping_policy,channel,delivery_status
#3NG6WAVJC9,2025-04-02 04:45:39,2025-04-02 17:07:23,2025-04-02 04:45:39,2025-04-02 04:45:39,2025-04-02 17:00:00,"3300 West Anderson Lane

Austin TX 78757
United States",Faire,,357.23,30 Days,Faire,sale,invoiced,Tracy Liberman,one,Faire,full
#MEGM65FVMQ,2025-04-02 04:45:35,2025-04-02 16:19:45,2025-04-02 04:45:38,2025-04-02 04:45:38,2025-04-02 16:00:00,"9807 Gulf Drive

Anna Maria FL 34216
United States",Faire,,210.17,30 Days,Faire,sale,invoiced,Ginny & Jane Es Bakery and Cafe,one,Faire,full
S04111,2025-04-01 21:52:09,2025-04-02 20:00:13,2025-04-01 23:00:26,2025-04-01 23:00:26,2025-04-02 21:00:00,"Billabong 30A
500 Grand Blvd
#102-K
Destin FL 32550
United States",Wholesale,Alyssa Kallal,0.0,Due on Ship,,sale,invoiced,Billabong 30A,one,Wholesale,full
S04101,2025-04-01 16:28:57,2025-04-02 17:06:40,2025-04-01 22:47:33,2025-04-01 22:47:33,2025-04-02 16:00:00,"Realm
623 Swift St

Santa Cruz CA 95060
United States",Wholesale,Alyssa Kallal,0.0,Due on Ship,,sale,invoiced,Realm,one,Wholesale,full
S03557,2025-01-15 20:43:29,2025-04-02 20:09:08,2025-01-15 20:00:00,2025-04-01 21:36:12,2025-05-01 19:00:00,"Ocean Hut Surf Shop
3111 NJ-35

Lavallette NJ 08735
United States",Wholesale,Jada Claiborne,657.0,30 Days,surfexpo_Jan25,sale,to invoice,Ocean Hut Surf Shop,one,Wholesale,pending
S03556,2025-01-15 20:39:17,2025-04-02 19:27:22,2025-01-15 20:00:00,2025-04-01 21:35:59,2025-04-01 19:00:00,"Ocean Hut Surf Shop
3111 NJ-35

Lavallette NJ 08735
United States",Wholesale,Jada Claiborne,628.5,30 Days,surfexpo_Jan25,sale,invoiced,Ocean Hut Surf Shop,one,Wholesale,full
#S2KBQJ5C9E,2025-04-01 21:35:21,2025-04-02 17:34:41,2025-04-01 21:35:35,2025-04-01 21:35:35,2025-04-02 17:00:00,"4825 Coronado Parkway

Cape Coral FL 33904
United States",Faire,,193.67,30 Days,Faire,sale,invoiced,D.Y.B Fashion Boutique,one,Faire,full
S04110,2025-04-01 20:37:55,2025-04-09 19:21:47,2025-04-01 20:00:00,2025-04-01 21:18:48,2025-04-04 20:00:00,"Aloha Surf Co.
34 Harbor Boulevard

Destin FL 32541
United States",Wholesale,Alyssa Kallal,991.78,Due on Ship,MARCH25_5%Promo,sale,invoiced,Aloha Surf Co.,one,Wholesale,full
S04106,2025-04-01 18:27:58,2025-04-09 17:52:38,2025-04-01 17:11:24,2025-04-01 20:58:43,2025-04-02 18:00:00,"Shore
800 Broadway

Longboat Key FL 34228
United States",Wholesale,Alyssa Kallal,3272.42,Due on Ship,MARCH25_5%Promo,sale,invoiced,Shore,direct,Wholesale,full
#3YTW6CN99D,2025-04-01 20:42:42,2025-04-02 17:13:27,2025-04-01 20:42:58,2025-04-01 20:42:58,2025-04-02 17:00:00,"1310 Cypress Way

Boca Raton FL 33486-5618
United States",Faire,,229.53,30 Days,Faire,sale,invoiced,Jennifer Inskeep,one,Faire,full
#HX2G6Q36HW,2025-04-01 20:08:36,2025-04-02 12:50:55,2025-04-01 20:08:36,2025-04-01 20:08:36,2025-05-05 12:59:59,"124 Mill St.

Grass Valley CA 95945
United States",Faire,,18.43,30 Days,Faire,sale,to invoice,Kalika Fogleman,one,Faire,pending
#FPXC26PQRQ,2025-04-01 20:08:35,2025-04-09 16:58:42,2025-04-01 20:08:35,2025-04-01 20:08:35,2025-04-08 12:59:59,"124 Mill St.

Grass Valley CA 95945
United States",Faire,,37.59,30 Days,Faire,sale,invoiced,Kalika Fogleman,one,Faire,full
#6ETGHXG36E,2025-04-01 20:08:35,2025-04-09 16:44:38,2025-04-01 20:08:35,2025-04-01 20:08:35,2025-04-07 12:59:59,"124 Mill St.

Grass Valley CA 95945
United States",Faire,,18.43,30 Days,Faire,sale,invoiced,Kalika Fogleman,one,Faire,full
#2J5JF5A5AX,2025-04-01 20:08:31,2025-04-10 18:03:26,2025-04-01 20:08:34,2025-04-01 20:08:34,2025-04-07 14:00:00,"124 Mill St.

Grass Valley CA 95945
United States",Faire,,211.18,30 Days,Faire,sale,invoiced,Kalika Fogleman,one,Faire,full
#GGTE6CXNE9,2025-04-01 20:08:19,2025-04-03 16:07:00,2025-04-01 20:08:29,2025-04-01 20:08:29,2025-04-07 14:00:00,"213 Flagler Avenue

New Smyrna Beach FL 32169
United States",Faire,,740.12,30 Days,Faire,sale,invoiced,Bamboo Trading Company Store,one,Faire,full
S03978,2025-03-24 19:20:46,2025-04-01 19:26:28,2025-03-24 19:00:00,2025-04-01 19:26:28,2025-04-28 19:00:00,"Topsail Island Trading Company
201 N New River Dr

Surf City NC 28445
United States",Wholesale,Jada Claiborne,3979.65,30 Days,MARCH25_5%Promo,sale,to invoice,Topsail Island Trading Company,one,Wholesale,pending
S04062,2025-03-31 17:54:48,2025-04-02 16:42:57,2025-04-01 17:00:00,2025-04-01 19:17:54,2025-04-02 17:00:00,"Board House Surf & Skate
505 North Alister Street

Port Aransas TX 78373
United States",Wholesale,Jada Claiborne,422.65,Due on Ship,MARCH25_5%Promo,sale,invoiced,Board House Surf & Skate,one,Wholesale,full
S04108,2025-04-01 18:55:40,2025-04-02 19:12:04,2025-04-01 18:59:32,2025-04-01 18:59:54,2025-04-02 18:00:00,"Quiet Storm Fort Lauderdale
888 E. Las Olas Blvd
Ste 100
Fort Lauderale FL 33301
United States",Wholesale,Alyssa Kallal,2017.81,Due on Ship,MARCH25_5%Promo,sale,invoiced,Quiet Storm Fort Lauderdale,direct,Wholesale,full
S03344,2025-01-13 19:11:56,2025-04-16 17:20:30,2025-01-13 19:00:00,2025-04-01 18:38:13,2025-04-15 18:00:00,"Global Pursuit
262 96th Street

Stone Harbor NJ 08247
United States",Wholesale,Alyssa Kallal,1962.05,Due on Ship,surfexpo_Jan25,sale,no,Global Pursuit,direct,Wholesale,partial
S04105,2025-04-01 18:08:17,2025-04-04 19:22:02,2025-04-01 18:00:00,2025-04-01 18:16:02,2025-04-02 18:00:00,"Pop's Sunset Grill Boutiki
112 Circuit Road

Nokomis FL 34275
United States",Wholesale,Alyssa Kallal,1333.57,Due on Ship,MARCH25_5%Promo,sale,invoiced,Pop's Sunset Grill Boutiki,direct,Wholesale,full
S04103,2025-04-01 17:35:15,2025-04-08 16:57:53,2025-04-01 17:46:07,2025-04-01 17:46:07,2025-04-02 04:00:00,"85 Industrial Park Dr
Suite 1320
Dover NH 03820
United States",Wholesale,Mike Saras,1244.32,30 Days,,sale,invoiced,Kittery Trading Post,one,Wholesale,full
S04104,2025-04-01 17:36:38,2025-04-02 16:38:28,2025-04-01 17:00:00,2025-04-01 17:36:40,2025-04-02 17:00:00,"Full Heart Solutions
107 S Main Street

Bel Air MD 21014
United States",Wholesale,Nicole Frazier,247.0,30 Days,,sale,invoiced,Full Heart Solutions,one,Wholesale,full
S04100,2025-04-01 15:40:15,2025-04-02 17:48:22,2025-03-31 15:00:00,2025-04-01 16:14:10,2025-04-02 15:00:00,"Event Network, EN Diplomat Store
EN Diplomat Store c/o Event Network
3555 S Ocean Drive
Hollywood FL 33019
United States",Wholesale,Alyssa Kallal,1212.5,30 Days,,sale,invoiced,Event Network,one,Wholesale,full
#ZYBVEFN7M8,2025-04-01 14:14:59,2025-04-02 12:50:55,2025-04-01 14:15:00,2025-04-01 14:15:00,2025-05-15 12:59:59,"24202 North Carolina 12

Rodanthe NC 27968
United States",Faire,,129.29,30 Days,Faire,sale,no,Daphne  Rains,one,Faire,pending
#7XCTXZGB6A,2025-04-01 14:14:59,2025-04-10 17:24:09,2025-04-01 14:14:59,2025-04-01 14:14:59,2025-04-07 12:59:59,"31510 Sea Oats Court

Frankford DE 19945
United States",Faire,,185.52,30 Days,Faire,sale,invoiced,Kathryn Laughlin,one,Faire,full
#3XD2W2SMR8,2025-04-01 14:14:58,2025-04-02 12:50:55,2025-04-01 14:14:58,2025-04-01 14:14:58,2025-04-01 16:00:00,"332 West Montauk Highway

Hampton Bays NY 11946
United States",Faire,,461.59,30 Days,Faire,sale,invoiced,Lauren Ippolito,one,Faire,full
#K45GEMZUJA,2025-04-01 14:14:57,2025-04-02 12:50:55,2025-04-01 14:14:57,2025-04-01 14:14:57,2025-04-01 17:00:00,"24202 North Carolina 12

Rodanthe NC 27968
United States",Faire,,295.74,30 Days,Faire,sale,invoiced,Daphne  Rains,one,Faire,full
#JC74Y8M2K2,2025-04-01 14:14:44,2025-04-02 12:50:55,2025-04-01 14:14:55,2025-04-01 14:14:55,2025-04-01 19:00:00,"31510 Sea Oats Court

Frankford DE 19945
United States",Faire,,2833.16,30 Days,Faire,sale,invoiced,Kathryn Laughlin,one,Faire,full
#W6DZMXJJHY,2025-04-01 04:45:38,2025-04-03 17:44:13,2025-04-01 04:45:39,2025-04-01 04:45:39,2025-04-01 15:00:00,"Little Blue Boutique
4774 Park Granada
#7
Calabasas CA 91302
United States",Wholesale,Christina Freberg,180.16,30 Days,Faire,sale,invoiced,Little Blue Boutique,one,Faire,full
#5MD82NGQN2,2025-04-01 04:45:38,2025-04-02 12:50:55,2025-04-01 04:45:38,2025-04-01 04:45:38,2025-06-16 12:59:59,"100 North Main Street

Bel Air MD 21014
United States",Faire,,64.9,30 Days,Faire,sale,no,kerry machovec,one,Faire,pending
#4U3SM3PFA7,2025-04-01 04:45:37,2025-04-02 12:50:55,2025-04-01 04:45:37,2025-04-01 04:45:37,2025-04-01 17:00:00,"100 North Main Street

Bel Air MD 21014
United States",Faire,,211.73,30 Days,Faire,sale,invoiced,kerry machovec,one,Faire,full
#5AWC4X8GUS,2025-04-01 04:45:36,2025-04-03 15:31:52,2025-04-01 04:45:36,2025-04-01 04:45:36,2025-04-01 19:00:00,"Color It Green
301 Centre Street

Fernandina Beach FL 32034
United States",Wholesale,Christina Freberg,623.13,30 Days,Faire,sale,invoiced,Color It Green,one,Faire,full
#99EDKZJMVP,2025-04-01 04:45:31,2025-04-01 19:10:29,2025-04-01 04:45:35,2025-04-01 04:45:35,2025-04-03 16:00:00,"River Retail inc dba Raks
310 James Street

Clayton NY 13624
United States",Faire,Mike Saras,1113.4,30 Days,Faire,sale,invoiced,Colleen Lawlee,one,Faire,full
S04099,2025-04-01 02:21:20,2025-04-09 05:49:00,2025-04-01 00:00:00,2025-04-01 02:23:40,2025-06-30 23:00:00,"Palmetto Moon
1950 HANAHAN RD

North Charleston SC 29406
United States",Wholesale,Christina Freberg,10573.5,30 Days,,sale,no,Palmetto Moon,one,Wholesale,pending
S04098,2025-03-31 22:49:03,2025-04-11 04:45:51,2025-03-31 22:00:00,2025-03-31 22:52:19,2025-04-07 22:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,984.84,Due on Ship,,sale,invoiced,Mast General Store,one,Wholesale,full
S04097,2025-03-31 22:45:23,2025-04-11 04:45:51,2025-03-31 22:00:00,2025-03-31 22:48:37,2025-04-07 22:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,821.44,Due on Ship,,sale,invoiced,Mast General Store,one,Wholesale,full
S04096,2025-03-31 22:41:19,2025-04-11 04:45:51,2025-03-31 22:00:00,2025-03-31 22:45:05,2025-04-07 22:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,1090.38,Due on Ship,,sale,invoiced,Mast General Store,one,Wholesale,full
S04095,2025-03-31 22:36:06,2025-04-11 04:45:51,2025-03-31 22:00:00,2025-03-31 22:41:05,2025-04-07 22:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,1283.3,Due on Ship,new door,sale,invoiced,Mast General Store,one,Wholesale,full
S04094,2025-03-31 22:35:19,2025-04-11 04:45:51,2025-03-31 22:00:00,2025-03-31 22:35:34,2025-04-07 22:00:00,"Mast General Store
200 Punkin Ctr

Banner Elk NC 28604
United States",Wholesale,Christina Freberg,921.92,Due on Ship,,sale,invoiced,Mast General Store,one,Wholesale,full
S04052,2025-03-28 21:57:17,2025-04-15 16:02:49,2025-03-31 22:00:00,2025-03-31 22:24:11,2025-04-11 21:00:00,"Xanterra Travel Collection
Lake McDonald Store
110 9th Street W
Columbia Fall MT 59912
United States",Wholesale,Alyssa Kallal,665.04,30 Days,new door,sale,to invoice,Xanterra Travel Collection,one,Wholesale,pending
S04046,2025-03-28 16:22:23,2025-04-09 17:36:17,2025-03-28 16:23:22,2025-03-31 22:22:05,2025-03-30 16:00:00,"J & S Kidswear
343B S Oyster Bay Rd

Plainview NY 11803
United States",Wholesale,Christina Freberg,0.0,Net 30,SAMPLE PACK,sale,invoiced,J & S Kidswear,one,Wholesale,full
S04092,2025-03-31 20:57:31,2025-04-10 14:45:04,2025-03-28 22:00:00,2025-03-31 22:21:28,2025-04-01 22:00:00,"Gearhead Outfitters
205 6TH ST

Glenwood Springs CO 81601
United States",Wholesale,Christina Freberg,425.44,30 Days,,sale,invoiced,Gearhead Outfitters,one,Wholesale,full
S04091,2025-03-31 20:57:31,2025-04-09 19:19:12,2025-03-28 22:00:00,2025-03-31 22:18:07,2025-04-01 22:00:00,"Gearhead Outfitters
301 MANUFACTURERS RD

CHATTANOOGA TN 37405
United States",Wholesale,Christina Freberg,394.96,30 Days,,sale,invoiced,Gearhead Outfitters,one,Wholesale,full
S04090,2025-03-31 20:57:31,2025-04-09 17:44:06,2025-03-28 22:00:00,2025-03-31 22:16:07,2025-04-01 22:00:00,"Gearhead Outfitters
101 N BLOCK AVE

FAYETTEVILLE AR 72701
United States",Wholesale,Christina Freberg,347.46,30 Days,,sale,invoiced,Gearhead Outfitters,one,Wholesale,full
S04089,2025-03-31 20:57:31,2025-04-10 19:10:09,2025-03-28 22:00:00,2025-03-31 22:11:49,2025-04-01 22:00:00,"Gearhead Outfitters
2203 SOUTH PROMENADE BLVD
SUITE 3155
ROGERS AR 72758
United States",Wholesale,Christina Freberg,643.92,30 Days,,sale,invoiced,Gearhead Outfitters,one,Wholesale,full
S04088,2025-03-31 20:57:31,2025-04-10 16:03:23,2025-03-28 22:00:00,2025-03-31 22:10:49,2025-04-01 22:00:00,"Gearhead Outfitters
4886 WEST PAULINE WHITAKER PARKWAY
SUITE 120
ROGERS AR 72758
United States",Wholesale,Christina Freberg,645.42,30 Days,,sale,invoiced,Gearhead Outfitters,one,Wholesale,full
S04087,2025-03-31 20:57:31,2025-04-09 17:40:04,2025-03-28 22:00:00,2025-03-31 22:06:43,2025-04-01 22:00:00,"Gearhead Outfitters
17821 CHENAL PKWY
SUITE D103
Little Rock AR 72223
United States",Wholesale,Christina Freberg,435.98,30 Days,,sale,invoiced,Gearhead Outfitters,one,Wholesale,full
S04086,2025-03-31 20:57:31,2025-04-09 19:31:51,2025-03-28 22:00:00,2025-03-31 22:04:41,2025-04-01 22:00:00,"Gearhead Outfitters
2206 EAST HIGHLAND DRIVE
SUITE C
Jonesboro AR 72401
United States",Wholesale,Christina Freberg,498.96,30 Days,,sale,invoiced,Gearhead Outfitters,one,Wholesale,full
S04055,2025-03-31 15:59:57,2025-04-03 19:47:34,2025-03-31 15:00:00,2025-03-31 22:01:38,2025-05-15 15:00:00,"Agua Caliente Sunstone Spa
32250 Bob Hope Dr.

Rancho Mirage CA 92270
United States",Wholesale,Jada Claiborne,377.09,30 Days,MARCH25_5%Promo,sale,no,Agua Caliente Sunstone Spa,one,Wholesale,pending
S04054,2025-03-31 15:47:58,2025-04-10 19:50:21,2025-03-31 15:00:00,2025-03-31 22:01:20,2025-04-07 15:00:00,"Agua Caliente Sunstone Spa
32250 Bob Hope Dr.

Rancho Mirage CA 92270
United States",Wholesale,Jada Claiborne,3063.17,30 Days,MARCH25_5%Promo,sale,invoiced,Agua Caliente Sunstone Spa,one,Wholesale,full
#9NXWQX76P9,2025-03-31 21:17:43,2025-04-03 22:50:53,2025-03-31 21:17:43,2025-03-31 21:17:43,2025-05-15 12:59:59,"5302 Marina Drive

Holmes beach FL 34217
United States",Wholesale,Alyssa Kallal,164.72,30 Days,Faire,sale,no,Native Rentals/original sand dollar,one,Faire,pending
#SJYJ9D8VWJ,2025-03-31 21:17:42,2025-04-09 16:55:56,2025-03-31 21:17:42,2025-03-31 21:17:42,2025-04-08 12:59:59,"5302 Marina Drive

Holmes beach FL 34217
United States",Wholesale,Alyssa Kallal,74.49,30 Days,Faire,sale,invoiced,Native Rentals/original sand dollar,one,Faire,full
#KTGNCBVGT4,2025-03-31 21:17:40,2025-04-09 16:53:06,2025-03-31 21:17:42,2025-03-31 21:17:42,2025-04-08 12:59:59,"2950 Ft. Worth Highway

Hudson Oaks TX 76087
United States",Faire,,12.34,30 Days,Faire,sale,invoiced,Kimberly Warder,one,Faire,full
#HWH3JFDY2M,2025-03-31 21:17:37,2025-04-03 22:51:12,2025-03-31 21:17:40,2025-03-31 21:17:40,2025-04-01 15:00:00,"101 5th Avenue

Indialantic FL 32903
United States",Wholesale,Alyssa Kallal,1020.27,30 Days,Faire,sale,invoiced,Longboard House,one,Faire,full
#D3AGYWPVN7,2025-03-31 21:17:34,2025-04-03 22:50:41,2025-03-31 21:17:36,2025-03-31 21:17:36,2025-04-01 15:00:00,"5302 Marina Drive

Holmes beach FL 34217
United States",Wholesale,Alyssa Kallal,1523.77,30 Days,Faire,sale,invoiced,Native Rentals/original sand dollar,one,Faire,full
#7SYP23AH8K,2025-03-31 21:17:34,2025-04-02 12:50:55,2025-03-31 21:17:34,2025-03-31 21:17:34,2025-04-01 15:00:00,"2950 Ft. Worth Highway

Hudson Oaks TX 76087
United States",Faire,,84.44,30 Days,Faire,sale,invoiced,Kimberly Warder,one,Faire,full
#T3WESP965P,2025-03-31 21:17:25,2025-04-02 12:50:55,2025-03-31 21:17:33,2025-03-31 21:17:33,2025-04-01 14:00:00,"17554 Blue Heron Way

Lake Oswego OR 97034-6616
United States",Faire,,69.17,30 Days,Faire,sale,invoiced,Katrina McGiffin,one,Faire,full
S04064,2025-03-31 20:17:58,2025-04-02 12:50:55,2025-03-31 12:55:37,2025-03-31 20:19:15,2025-06-15 20:00:00,"Surf Diva Surf School
2160 Avenida De La Playa

San Diego CA 92037
United States",Wholesale,Alyssa Kallal,600.0,"50% Now, Balance On Ship (est.)",,sale,no,Surf Diva Surf School,one,Wholesale,pending
S04043,2025-03-27 18:55:27,2025-04-15 17:46:47,2025-03-27 18:00:00,2025-03-31 20:01:36,2025-04-14 18:00:00,"South End Surf and Paddle
220 S Bay Ave

Beach Haven NJ 08008
United States",Wholesale,Jada Claiborne,1699.93,Due on Ship,MARCH25_5%Promo,sale,invoiced,South End Surf and Paddle,one,Wholesale,full
S04063,2025-03-31 18:12:26,2025-04-02 12:50:55,2025-03-31 18:12:30,2025-03-31 18:12:30,2025-04-01 17:00:00,"HSS
18281 Gothard Ave
Unit 115
Huntington Beach CA 92648
United States",Wholesale,Christina Freberg,0.0,30 Days,SWAG,sale,invoiced,HSS,one,Wholesale,full
S04056,2025-03-31 16:32:42,2025-04-03 17:51:34,2025-03-31 16:00:00,2025-03-31 18:09:45,2025-03-31 16:00:00,"Beach Bunnies
25 N Orlando Ave

Cocoa Beach FL 32931
United States",Wholesale,Jada Claiborne,871.56,Due on Ship,MARCH25_5%Promo,sale,invoiced,Beach Bunnies,one,Wholesale,full
S04061,2025-03-31 17:50:30,2025-04-10 18:19:50,2025-03-31 17:00:00,2025-03-31 17:58:43,2025-04-01 17:00:00,"Compound Board Shop
3604 Osprey Ave

Sarasota FL 34239
United States",Wholesale,Alyssa Kallal,1770.12,Due on Ship,MARCH25_5%Promo,sale,invoiced,Compound Board Shop,one,Wholesale,full
S04060,2025-03-31 17:47:40,2025-04-02 12:50:55,2025-03-31 17:00:00,2025-03-31 17:48:30,2025-04-01 17:00:00,"Event Network, EN Diplomat Store
EN Diplomat Store c/o Event Network
3555 S Ocean Drive
Hollywood FL 33019
United States",Wholesale,Alyssa Kallal,155.0,30 Days,,sale,invoiced,Event Network,one,Wholesale,full
S04059,2025-03-31 17:45:32,2025-04-02 12:50:55,2025-03-31 17:00:00,2025-03-31 17:46:26,2025-04-01 17:00:00,"Event Network, Marriott Wailea Resort
Marriott Wailea Resort c/o Event Network
3700 Wailea Alanui Drive
Wailea HI 96753
United States",Wholesale,Alyssa Kallal,108.0,30 Days,,sale,invoiced,Event Network,one,Wholesale,full
S04058,2025-03-31 17:40:35,2025-04-02 12:50:55,2025-03-31 17:00:00,2025-03-31 17:41:15,2025-04-01 17:00:00,"Ground Swell
811 Donald Ross Road

Juno Beach FL 33408
United States",Wholesale,Alyssa Kallal,126.23,Due on Ship,,sale,invoiced,Ground Swell,one,Wholesale,full
S04045,2025-03-27 20:52:06,2025-04-11 21:16:36,2025-03-31 17:12:07,2025-03-31 17:12:07,2025-04-11 20:00:00,"Lochsa Lodge
115 Powell Road

Lolo MT 59847
United States",Wholesale,Diane Moser,652.92,Due on Ship,,sale,invoiced,Lochsa Lodge,one,Wholesale,full
S03988,2025-03-26 15:38:10,2025-04-07 18:10:38,2025-03-26 15:00:00,2025-03-31 16:57:26,2025-03-31 15:00:00,"Breakwater Surf
438 Thames St

Newport RI 02840
United States",Wholesale,Jada Claiborne,714.4,Due on Ship,MARCH25_5%Promo,sale,invoiced,Breakwater Surf,one,Wholesale,full
S04057,2025-03-31 16:36:44,2025-04-01 16:12:54,2025-03-31 16:00:00,2025-03-31 16:46:39,2025-04-01 16:00:00,"Vieques Flowers & Gifts
134 Calle Flamboyan

Vieques PR 00765
United States",Wholesale,Angela Gonzales,1329.0,Due on Ship,,sale,invoiced,Vieques Flowers & Gifts,one,Wholesale,full
S03984,2025-03-25 16:12:11,2025-04-02 12:50:55,2025-03-25 16:00:00,2025-03-31 16:05:53,2025-03-26 16:00:00,"Ocean's Edge Resort & Marina
5950 Peninsular Ave

Key West FL 33040
United States",Wholesale,Alyssa Kallal,645.0,30 Days,,sale,invoiced,Ocean's Edge Resort & Marina,one,Wholesale,full
S03569,2025-01-16 18:12:05,2025-03-31 18:49:24,2025-01-16 18:00:00,2025-03-31 16:03:59,2025-03-15 17:00:00,"Ocean's Edge Resort & Marina
5950 Peninsular Ave

Key West FL 33040
United States",Wholesale,Alyssa Kallal,1243.0,30 Days,,sale,invoiced,Ocean's Edge Resort & Marina,one,Wholesale,full
#ZXHVH5QY9Z,2025-03-31 14:22:44,2025-04-02 12:50:55,2025-03-31 14:22:46,2025-03-31 14:22:46,2025-05-14 12:59:59,"Havnevegen 70

3739 Skien
Norway",Faire,,95.05,30 Days,Faire,sale,to invoice,Magenta Yoga AS c/o Colliflow,one,Faire,pending
#CTF4A5QYV6,2025-03-31 14:22:42,2025-04-02 12:50:55,2025-03-31 14:22:44,2025-03-31 14:22:44,2025-05-15 12:59:59,"Havnevegen 70

3739 Skien
Norway",Faire,,95.05,30 Days,Faire,sale,no,Magenta Yoga AS c/o Colliflow,one,Faire,pending
#9K7779WSCZ,2025-03-31 14:22:33,2025-04-02 12:50:55,2025-03-31 14:22:41,2025-03-31 14:22:41,2025-03-31 19:00:00,"Havnevegen 70

3739 Skien
Norway",Faire,,685.68,30 Days,Faire,sale,no,Magenta Yoga AS c/o Colliflow,one,Faire,full
#PXUDDBTX2E,2025-03-31 04:46:43,2025-03-31 16:37:58,2025-03-31 04:46:44,2025-03-31 04:46:44,2025-03-31 16:00:00,"439 Poinsettia Avenue

Clearwater FL 33767
United States",Wholesale,Alyssa Kallal,663.62,30 Days,Faire,sale,invoiced,Katy Lambert,one,Faire,full
#Z6D84Y99RB,2025-03-31 04:46:42,2025-04-02 12:50:55,2025-03-31 04:46:43,2025-03-31 04:46:43,2025-03-31 21:00:00,"131 Congress Street

Berkeley Springs WV 25411
United States",Faire,,97.68,30 Days,Faire,sale,invoiced,Concetta Pirrone,one,Faire,full
#C8R48K6WZ3,2025-03-31 04:46:40,2025-04-02 12:50:55,2025-03-31 04:46:41,2025-03-31 04:46:41,2025-04-21 20:50:06,"110 Main St

East Greenwich RI 02818
United States",Faire,,1205.54,30 Days,Faire,sale,to invoice,A Gracious Soul,one,Faire,pending
#JDGTFKCB4S,2025-03-31 04:46:40,2025-04-02 12:50:55,2025-03-31 04:46:40,2025-03-31 04:46:40,2025-05-15 12:59:59,"7 Fair Hope Lane

Bluffton SC 29910
United States",Faire,,240.94,30 Days,Faire,sale,no,Laura taylor,one,Faire,pending
#6NCAMDTPUY,2025-03-31 04:46:39,2025-04-02 12:50:55,2025-03-31 04:46:39,2025-03-31 04:46:39,2025-03-31 18:00:00,"7 Fair Hope Lane

Bluffton SC 29910
United States",Faire,,149.73,30 Days,Faire,sale,invoiced,Laura taylor,one,Faire,full
#AWSD2GMDW4,2025-03-31 04:46:37,2025-04-02 12:50:55,2025-03-31 04:46:38,2025-03-31 04:46:38,2025-03-31 19:00:00,"16 Saint George Street

St. Augustine FL 32084
United States",Faire,,692.33,30 Days,Faire,sale,invoiced,linda sonstegaard,one,Faire,full
#HEF3TRF3VR,2025-03-31 04:46:37,2025-04-02 12:50:55,2025-03-31 04:46:37,2025-03-31 04:46:37,2025-03-31 15:00:00,"3283 Springs Way Court

Bargersville IN 46106
United States",Faire,,97.5,30 Days,Faire,sale,no,Leslie Kolarz,one,Faire,full
#PF3YEN7ENQ,2025-03-31 04:46:36,2025-04-09 16:50:46,2025-03-31 04:46:37,2025-03-31 04:46:37,2025-04-08 12:59:59,"111 North Topanga Canyon Boulevard

Topanga CA 90290
United States",Faire,,12.34,30 Days,Faire,sale,invoiced,Ann Lombardo(PEBBLES),one,Faire,full
