refund_id,order_id,created_at,processed_at,updated_at,total_refunded,refund_amount,sale_id,product_title,gross_returns,discounts_returned,shipping_returned,taxes_returned,return_fees,net_returns,total_returns
gid://shopify/Refund/969591586915,#453711,2025-01-13 17:46:55,2025-01-13 17:46:56,2025-01-13 17:46:56,0.0,0.0,#453711,Pearl Restore Ribbed Tank,36.99,0.0,0.0,0.0,0.0,36.99,36.99
gid://shopify/Refund/967860813923,#453729,2025-01-02 20:03:37,2025-01-02 20:03:38,2025-01-02 20:03:38,79.64,79.64,#453729,"Tidal Harem Pants, Mumbai Harem Pants",79.98,0.0,0.0,6.0,0.0,79.98,85.98
gid://shopify/Refund/969755787363,#453730,2025-01-14 16:11:37,2025-01-14 16:11:37,2025-01-14 16:11:37,35.4,35.4,#453730,Master Healer 3mm Healing Necklace,36.99,0.0,0.0,2.59,0.0,36.99,39.58
gid://shopify/Refund/968088125539,#453746,2025-01-03 21:02:12,2025-01-03 21:02:12,2025-01-03 21:02:12,55.84,55.84,#453746,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/968186495075,#453760,2025-01-04 16:45:07,2025-01-04 16:45:07,2025-01-04 16:45:07,57.77,57.77,#453760,"Como Harem Pants, Havana Harem Pants",57.8,0.0,0.0,5.92,0.0,57.8,63.72
gid://shopify/Refund/967908098147,#453765,2025-01-02 22:39:57,2025-01-02 22:39:58,2025-01-02 22:39:58,0.0,0.0,#453765,Black Harem Pants,32.0,0.0,0.0,0.0,0.0,32.0,32.0
gid://shopify/Refund/968488484963,#453767,2025-01-06 22:18:58,2025-01-06 22:18:59,2025-01-06 22:18:59,56.16,56.16,#453767,Black Wide Leg Cotton Pants,54.99,0.0,0.0,4.81,0.0,54.99,59.800000000000004
gid://shopify/Refund/970705174627,#453799,2025-01-21 16:05:08,2025-01-21 16:05:09,2025-01-21 16:05:09,0.0,0.0,#453799,Como Harem Pants,39.99,0.0,0.0,1.78,0.0,39.99,41.77
gid://shopify/Refund/971722293347,#453833,2025-01-28 21:47:47,2025-01-28 21:47:47,2025-01-28 21:47:47,25.8,25.8,#453833,Mystic Plum Harem Pants,27.99,0.0,0.0,1.96,0.0,27.99,29.95
gid://shopify/Refund/967959937123,#453841,2025-01-03 11:07:52,2025-01-03 11:07:52,2025-01-03 11:07:52,21.45,21.45,#453841,Moon Shadow Wide Leg Drawstring Pants,20.05,0.0,0.0,1.4,0.0,20.05,21.45
gid://shopify/Refund/968641970275,#453858,2025-01-07 18:28:44,2025-01-07 18:28:44,2025-01-07 18:28:44,68.93,68.93,#453858,"Pearl Hatha Long Sleeve Top, Onyx Hatha Long Sleeve Top",69.98,0.0,0.0,4.9,0.0,69.98,74.88000000000001
gid://shopify/Refund/969589162083,#453914,2025-01-13 17:38:04,2025-01-13 17:38:04,2025-01-13 17:38:04,74.2,74.2,#453914,"Sage Wide Leg Cotton Pants, Stone Cotton Cabana Pants",76.98,0.0,0.0,3.56,0.0,76.98,80.54
gid://shopify/Refund/972498010211,#453915,2025-02-03 23:19:43,2025-02-03 23:19:44,2025-02-03 23:19:44,178.85,178.85,#453915,"Black Harem Pants, Onyx Vinyasa Tank, Onyx Vinyasa Tank, Pearl Vinyasa Tank, Black Wide Leg Cotton Pants",171.45000000000002,0.0,0.0,14.36,0.0,171.45000000000002,185.81
gid://shopify/Refund/970781950051,#453925,2025-01-21 22:49:36,2025-01-21 22:49:36,2025-01-21 22:49:36,51.21,51.21,#453925,"Amazonite Goddess Bracelet, Pearl Necklace Stack",52.13,0.0,0.0,3.2600000000000002,0.0,52.13,55.39
gid://shopify/Refund/971910742115,#453933,2025-01-29 23:04:18,2025-01-29 23:04:18,2025-01-29 23:04:18,64.46,64.46,#453933,"Black Wide Leg Cotton Pants, Emerald Isle Harem Pants",66.48,0.0,0.0,4.32,0.0,66.48,70.80000000000001
gid://shopify/Refund/974213415011,#453941,2025-02-19 18:06:33,2025-02-19 18:06:33,2025-02-19 18:06:33,0.0,0.0,#453941,Yao Tribal Print Lounge Set,55.99,0.0,0.0,0.0,0.0,55.99,55.99
gid://shopify/Refund/970783555683,#453949,2025-01-21 22:58:51,2025-01-21 22:58:52,2025-01-21 22:58:52,25.68,25.68,#453949,Santa Barbara Island Harem Pants,27.99,0.0,0.0,2.03,0.0,27.99,30.02
gid://shopify/Refund/970782113891,#453956,2025-01-21 22:50:42,2025-01-21 22:50:43,2025-01-21 22:50:43,20.53,20.53,#453956,Akha Tribal Print Harem Pants,24.68,0.0,0.0,0.0,0.0,24.68,24.68
gid://shopify/Refund/970782179427,#453956,2025-01-21 22:50:51,2025-01-21 22:50:52,2025-01-21 22:50:52,22.75,22.75,#453956,Seven Chakras Harem Pants,24.67,0.0,0.0,2.23,0.0,24.67,26.900000000000002
gid://shopify/Refund/970782244963,#453956,2025-01-21 22:51:04,2025-01-21 22:51:04,2025-01-21 22:51:04,20.52,20.52,#453956,Playa Mia Harem Pants,24.67,0.0,0.0,0.0,0.0,24.67,24.67
gid://shopify/Refund/968486387811,#453961,2025-01-06 22:11:40,2025-01-06 22:11:41,2025-01-06 22:11:41,97.01,97.01,#453961,"Cream Wide Leg Cotton Pants, Pearl Cropped Yin Scoop Neck Top, Casablanca Harem Pants",94.47,0.0,0.0,7.800000000000001,0.0,94.47,102.27
gid://shopify/Refund/967860289635,#453967,2025-01-02 20:01:54,2025-01-02 20:01:54,2025-01-02 20:01:54,50.82,50.82,#453967,Bondi Pants Lounge Set,52.8,0.0,0.0,3.17,0.0,52.8,55.97
gid://shopify/Refund/969979953251,#453976,2025-01-15 19:52:38,2025-01-15 19:52:39,2025-01-15 19:52:39,0.0,0.0,#453976,"Deep Teal Harem Pants, Black Harem Pants",55.98,0.0,0.0,3.36,0.0,55.98,59.339999999999996
gid://shopify/Refund/969837346915,#453977,2025-01-14 22:50:24,2025-01-14 22:50:24,2025-01-14 22:50:24,0.0,0.0,#453977,Cream Daiquiri Dress,38.49,0.0,0.0,2.69,0.0,38.49,41.18
gid://shopify/Refund/967860846691,#454035,2025-01-02 20:03:41,2025-01-02 20:03:41,2025-01-02 20:03:41,10.0,10.0,#454035,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/971085414499,#454053,2025-01-23 21:25:59,2025-01-23 21:25:59,2025-01-23 21:25:59,1.0,1.0,#454053,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/972497518691,#454053,2025-02-03 23:15:14,2025-02-03 23:15:14,2025-02-03 23:15:14,52.95,52.95,#454053,"Como Harem Pants, Cosmic Teal Harem Pants",55.98,0.0,0.0,3.92,0.0,55.98,59.9
gid://shopify/Refund/968191377507,#454072,2025-01-04 17:13:28,2025-01-04 17:13:28,2025-01-04 17:13:28,17.07,17.07,#454072,Bermuda Harem Pants,23.02,0.0,0.0,0.0,0.0,23.02,23.02
gid://shopify/Refund/968491401315,#454072,2025-01-06 22:31:53,2025-01-06 22:31:53,2025-01-06 22:31:53,62.12,62.12,#454072,"Seaside Spice Wide Leg Cotton Pants, Yao Tribal Print Harem Pants",62.51,0.0,0.0,5.65,0.0,62.51,68.16
gid://shopify/Refund/967827652707,#454083,2025-01-02 18:25:11,2025-01-02 18:25:11,2025-01-02 18:25:11,37.42,37.42,#454083,Master Healer 2mm Metal Accent Healing Necklace,27.99,0.0,0.0,2.87,0.0,27.99,30.86
gid://shopify/Refund/969837903971,#454084,2025-01-14 22:52:50,2025-01-14 22:52:51,2025-01-14 22:52:51,55.16,55.16,#454084,"Lahu Tribal Print Harem Pants, Nosara Harem Pants",55.98,0.0,0.0,5.04,0.0,55.98,61.019999999999996
gid://shopify/Refund/969594339427,#454118,2025-01-13 17:54:51,2025-01-13 17:54:52,2025-01-13 17:54:52,18.91,18.91,#454118,Peace + Happiness 4mm Healing Necklace,23.09,0.0,0.0,0.0,0.0,23.09,23.09
gid://shopify/Refund/970412359779,#454146,2025-01-18 17:43:24,2025-01-18 17:43:25,2025-01-18 17:43:25,128.4,128.4,#454146,"Vintage Wash Bondi Harem Pants, Akha Tribal Print Harem Pants, Mystic Plum Harem Pants, Playa Mia Harem Pants, Black Harem Pants, Seven Chakras Harem Pants",134.35,0.0,0.0,0.0,0.0,134.35,134.35
gid://shopify/Refund/968459059299,#454158,2025-01-06 20:33:55,2025-01-06 20:33:56,2025-01-06 20:33:56,102.52,102.52,#454158,"Baja Wide Leg Drawstring Pants, Verdigris Wide Leg Cotton Pants, Seaside Spice Wide Leg Cotton Pants",108.47,0.0,0.0,0.0,0.0,108.47,108.47
gid://shopify/Refund/970784440419,#454205,2025-01-21 23:04:56,2025-01-21 23:04:56,2025-01-21 23:04:56,41.13,41.13,#454205,Cream Shipwrecked Maxi Skirt,41.99,0.0,0.0,3.05,0.0,41.99,45.04
gid://shopify/Refund/971672289379,#454234,2025-01-28 17:26:20,2025-01-28 17:26:21,2025-01-28 17:26:21,53.74,53.74,#454234,"Mystic Plum Harem Pants, Celestial Grey Harem Pants",55.98,0.0,0.0,3.71,0.0,55.98,59.69
gid://shopify/Refund/969588211811,#454238,2025-01-13 17:33:59,2025-01-13 17:33:59,2025-01-13 17:33:59,40.73,40.73,#454238,"Moonstone Necklace, Moon Dancer 2mm Metal Accent Healing Necklace",42.69,0.0,0.0,3.99,0.0,42.69,46.68
gid://shopify/Refund/971573526627,#454250,2025-01-27 23:05:58,2025-01-27 23:05:58,2025-01-27 23:05:58,34.15,34.15,#454250,Cream Cotton Cabana Pants,38.49,0.0,0.0,0.0,0.0,38.49,38.49
gid://shopify/Refund/972904071267,#454258,2025-02-06 22:09:01,2025-02-06 22:09:02,2025-02-06 22:09:02,53.38,53.38,#454258,"Santa Barbara Pants Lounge Set, Celestial Grey Harem Pants, Espresso Adventure Cargo Pants",96.84,0.0,0.0,1.48,0.0,96.84,98.32000000000001
gid://shopify/Refund/970930651235,#454288,2025-01-22 21:47:06,2025-01-22 21:47:06,2025-01-22 21:47:06,53.37,53.37,#454288,"Deep Teal Harem Pants, Nosara Harem Pants",55.98,0.0,0.0,2.87,0.0,55.98,58.849999999999994
gid://shopify/Refund/970782441571,#454302,2025-01-21 22:51:48,2025-01-21 22:51:48,2025-01-21 22:51:48,31.85,31.85,#454302,Espresso Wide Leg Cotton Pants,36.0,0.0,0.0,0.0,0.0,36.0,36.0
gid://shopify/Refund/970782507107,#454302,2025-01-21 22:51:56,2025-01-21 22:51:56,2025-01-21 22:51:56,35.1,35.1,#454302,Seaside Spice Wide Leg Cotton Pants,36.0,0.0,0.0,3.25,0.0,36.0,39.25
gid://shopify/Refund/972495749219,#454311,2025-02-03 22:57:39,2025-02-03 22:57:39,2025-02-03 22:57:39,34.59,34.59,#454311,Stone Cotton Cabana Pants,38.49,0.0,0.0,0.0,0.0,38.49,38.49
gid://shopify/Refund/970727260259,#454368,2025-01-21 18:03:40,2025-01-21 18:03:41,2025-01-21 18:03:41,65.52,65.52,#454368,"Mumbai Harem Pants, White Boyfriend Button Up",66.48,0.0,0.0,4.99,0.0,66.48,71.47
gid://shopify/Refund/969986113635,#454431,2025-01-15 20:24:49,2025-01-15 20:24:49,2025-01-15 20:24:49,0.0,0.0,#454431,Mumbai Harem Pants,16.68,0.0,0.0,1.06,0.0,16.68,17.74
gid://shopify/Refund/969081192547,#454457,2025-01-09 18:39:35,2025-01-09 18:39:35,2025-01-09 18:39:35,27.99,27.99,#454457,Baja Harem Pants,27.99,0.0,0.0,0.0,0.0,27.99,27.99
gid://shopify/Refund/969999351907,#454473,2025-01-15 21:13:38,2025-01-15 21:13:39,2025-01-15 21:13:39,31.45,31.45,#454473,Granite Adventure Cargo Pants,29.67,0.0,0.0,1.78,0.0,29.67,31.450000000000003
gid://shopify/Refund/972497911907,#454531,2025-02-03 23:17:46,2025-02-03 23:17:46,2025-02-03 23:17:46,52.39,52.39,#454531,"Baja Harem Pants, Tidal Harem Pants",55.98,0.0,0.0,3.36,0.0,55.98,59.339999999999996
gid://shopify/Refund/970207133795,#454535,2025-01-17 01:15:35,2025-01-17 01:15:35,2025-01-17 01:15:35,0.0,0.0,#454535,Cream Baja Pullover,31.88,0.0,0.0,1.91,0.0,31.88,33.79
gid://shopify/Refund/969601843299,#454562,2025-01-13 18:22:27,2025-01-13 18:22:27,2025-01-13 18:22:27,75.26,75.26,#454562,"Granite Wide Leg Cotton Pants, Black Wide Leg Cotton Pants",76.98,0.0,0.0,4.62,0.0,76.98,81.60000000000001
gid://shopify/Refund/977366515811,#454564,2025-03-20 18:23:02,2025-03-20 18:23:03,2025-03-20 18:23:03,25.83,25.83,#454564,"Master Healer 2mm Metal Accent Healing Necklace, Shipped Green Carbon Neutral Shipment",18.44,0.0,0.0,1.09,0.0,18.44,19.53
gid://shopify/Refund/969583525987,#454591,2025-01-13 17:14:35,2025-01-13 17:14:35,2025-01-13 17:14:35,51.78,51.78,#454591,"Casablanca Harem Pants, Baja Harem Pants",55.98,0.0,0.0,1.75,0.0,55.98,57.73
gid://shopify/Refund/968859811939,#454603,2025-01-08 17:01:19,2025-01-08 17:01:19,2025-01-08 17:01:19,35.23,35.23,#454603,Seaside Spice Wide Leg Cotton Pants,38.49,0.0,0.0,2.69,0.0,38.49,41.18
gid://shopify/Refund/972497125475,#454611,2025-02-03 23:11:20,2025-02-03 23:11:20,2025-02-03 23:11:20,0.0,0.0,#454611,Onyx Marble Cropped Yin Scoop Neck Top,7.99,0.0,0.0,0.0,0.0,7.99,7.99
gid://shopify/Refund/970024321123,#454614,2025-01-15 23:24:33,2025-01-15 23:24:34,2025-01-15 23:24:34,27.09,27.09,#454614,Stone Adventure Cargo Pants,31.43,0.0,0.0,0.0,0.0,31.43,31.43
gid://shopify/Refund/970024190051,#454621,2025-01-15 23:23:52,2025-01-15 23:23:53,2025-01-15 23:23:53,50.84,50.84,#454621,Yao Tribal Print Lounge Set,55.99,0.0,0.0,0.0,0.0,55.99,55.99
gid://shopify/Refund/981554593891,#454625,2025-04-08 16:59:27,2025-04-08 16:59:27,2025-04-08 16:59:27,0.0,0.0,#454625,Mumbai Harem Pants,27.99,0.0,0.0,1.96,0.0,27.99,29.95
gid://shopify/Refund/968106311779,#454641,2025-01-03 22:13:58,2025-01-03 22:13:59,2025-01-03 22:13:59,0.0,0.0,#454641,Cosmic Teal Harem Pants,27.99,0.0,0.0,2.66,0.0,27.99,30.65
gid://shopify/Refund/968100446307,#454680,2025-01-03 21:48:07,2025-01-03 21:48:07,2025-01-03 21:48:07,241.24,241.24,#454680,"Yao Tribal Print Lounge Set, Yao Tribal Print Lounge Set, Yao Tribal Print Lounge Set, Sage Baja Pullover, Sage Baja Pullover",237.95000000000002,0.0,0.0,11.129999999999999,0.0,237.95000000000002,249.08
gid://shopify/Refund/972902760547,#454697,2025-02-06 22:02:30,2025-02-06 22:02:30,2025-02-06 22:02:30,108.33,108.33,#454697,"Nosara Harem Pants, Black Harem Pants, Como Harem Pants, Akha Tribal Print Harem Pants",101.96,0.0,0.0,6.37,0.0,101.96,108.33
gid://shopify/Refund/970022846563,#454701,2025-01-15 23:15:05,2025-01-15 23:15:05,2025-01-15 23:15:05,47.85,47.85,#454701,Master Healer 3mm Healing Necklace,51.78,0.0,0.0,0.0,0.0,51.78,51.78
gid://shopify/Refund/969590997091,#454726,2025-01-13 17:44:38,2025-01-13 17:44:38,2025-01-13 17:44:38,60.53,60.53,#454726,"Master Healer Dewdrop Necklace, Circles in the Sand Necklace, Master Healer 2mm Metal Accent Healing Necklace",66.48,0.0,0.0,0.0,0.0,66.48,66.48
gid://shopify/Refund/969917136995,#454752,2025-01-15 16:10:22,2025-01-15 16:10:22,2025-01-15 16:10:22,0.0,0.0,#454752,Black Harem Pants,27.99,0.0,0.0,1.96,0.0,27.99,29.95
gid://shopify/Refund/968490614883,#454766,2025-01-06 22:29:01,2025-01-06 22:29:02,2025-01-06 22:29:02,27.25,27.25,#454766,"Akha Tribal Print Harem Pants, Black Harem Pants",30.98,0.0,0.0,1.52,0.0,30.98,32.5
gid://shopify/Refund/971573592163,#454771,2025-01-27 23:07:20,2025-01-27 23:07:20,2025-01-27 23:07:20,72.8,72.8,#454771,"Sage Daiquiri Dress, Sage Boyfriend Button Up",76.98,0.0,0.0,0.0,0.0,76.98,76.98
gid://shopify/Refund/972497715299,#454799,2025-02-03 23:16:03,2025-02-03 23:16:05,2025-02-03 23:16:05,53.23,53.23,#454799,"Mumbai Harem Pants, Vintage Wash Bondi Harem Pants",55.98,0.0,0.0,4.2,0.0,55.98,60.18
gid://shopify/Refund/972497846371,#454800,2025-02-03 23:17:28,2025-02-03 23:17:30,2025-02-03 23:17:30,60.18,60.18,#454800,"Como Harem Pants, Mumbai Harem Pants",55.98,0.0,0.0,4.2,0.0,55.98,60.18
gid://shopify/Refund/969754640483,#454839,2025-01-14 16:05:34,2025-01-14 16:05:34,2025-01-14 16:05:34,32.75,32.75,#454839,Stone Adventure Cargo Pants,37.09,0.0,0.0,0.0,0.0,37.09,37.09
gid://shopify/Refund/970784505955,#454926,2025-01-21 23:05:52,2025-01-21 23:05:52,2025-01-21 23:05:52,63.3,63.3,#454926,"Yao Tribal Print Harem Pants, Stone Adventure Cargo Pants",65.08,0.0,0.0,4.5600000000000005,0.0,65.08,69.64
gid://shopify/Refund/971910185059,#455015,2025-01-29 23:02:40,2025-01-29 23:02:40,2025-01-29 23:02:40,140.82,140.82,#455015,"Mumbai Harem Pants, Baja Harem Pants, Black Cotton Castaway Pants, Black Harem Pants, Stone Cotton Castaway Pants",138.95,0.0,0.0,8.82,0.0,138.95,147.76999999999998
gid://shopify/Refund/968106508387,#455055,2025-01-03 22:15:07,2025-01-03 22:15:07,2025-01-03 22:15:07,35.2,35.2,#455055,"Granite Adventure Cargo Pants, Shipped Green Carbon Neutral Shipment",27.54,0.0,0.0,1.71,0.0,27.54,29.25
gid://shopify/Refund/969760178275,#455059,2025-01-14 16:36:04,2025-01-14 16:36:05,2025-01-14 16:36:05,50.12,50.12,#455059,"Nosara Harem Pants, Celestial Grey Harem Pants",55.98,0.0,0.0,0.0,0.0,55.98,55.98
gid://shopify/Refund/969082404963,#455109,2025-01-09 18:43:28,2025-01-09 18:43:28,2025-01-09 18:43:28,36.03,36.03,#455109,Aqua Baja Pullover,32.64,0.0,0.0,3.39,0.0,32.64,36.03
gid://shopify/Refund/969605447779,#455109,2025-01-13 18:36:08,2025-01-13 18:36:09,2025-01-13 18:36:09,0.0,0.0,#455109,Aqua Cotton Cabana Pants,35.91,0.0,0.0,3.71,0.0,35.91,39.62
gid://shopify/Refund/975820226659,#455109,2025-03-05 21:23:18,2025-03-05 21:23:18,2025-03-05 21:23:18,28.62,28.62,#455109,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/970707468387,#455114,2025-01-21 16:22:06,2025-01-21 16:22:06,2025-01-21 16:22:06,0.0,0.0,#455114,Black Harem Pants,22.4,0.0,0.0,1.35,0.0,22.4,23.75
gid://shopify/Refund/970926981219,#455147,2025-01-22 21:33:39,2025-01-22 21:33:39,2025-01-22 21:33:39,0.0,0.0,#455147,Black Harem Pants,27.99,0.0,0.0,2.03,0.0,27.99,30.02
gid://shopify/Refund/968112767075,#455211,2025-01-03 22:40:59,2025-01-03 22:40:59,2025-01-03 22:40:59,29.95,29.95,#455211,Akha Tribal Print Harem Pants,27.99,0.0,0.0,1.96,0.0,27.99,29.95
gid://shopify/Refund/975833923683,#455228,2025-03-05 22:37:03,2025-03-05 22:37:04,2025-03-05 22:37:04,0.0,0.0,#455228,"Master Healer 3mm Healing Necklace, Master Healer 3mm Metal Accent Bracelet",44.08,0.0,0.0,2.87,0.0,44.08,46.949999999999996
gid://shopify/Refund/974062649443,#455234,2025-02-18 16:36:08,2025-02-18 16:36:08,2025-02-18 16:36:08,101.8,101.8,#455234,"Black Harem Pants, Lahu Tribal Print Harem Pants, Stone Adventure Cargo Pants",93.07,0.0,0.0,8.73,0.0,93.07,101.8
gid://shopify/Refund/969606234211,#455236,2025-01-13 18:39:41,2025-01-13 18:39:42,2025-01-13 18:39:42,0.0,0.0,#455236,"Pearl Hatha Long Sleeve Top, Pearl Full Length Yin Scoop Neck Top",65.08,0.0,0.0,4.5600000000000005,0.0,65.08,69.64
gid://shopify/Refund/969605808227,#455240,2025-01-13 18:37:53,2025-01-13 18:37:53,2025-01-13 18:37:53,25.94,25.94,#455240,Cosmic Teal Harem Pants,27.99,0.0,0.0,2.1,0.0,27.99,30.09
gid://shopify/Refund/969590177891,#455267,2025-01-13 17:41:32,2025-01-13 17:41:32,2025-01-13 17:41:32,57.66,57.66,#455267,"Espresso Adventure Cargo Pants, Pearl Restore Ribbed Tank",59.260000000000005,0.0,0.0,3.56,0.0,59.260000000000005,62.82000000000001
gid://shopify/Refund/969914679395,#455268,2025-01-15 16:01:00,2025-01-15 16:01:01,2025-01-15 16:01:01,23.33,23.33,#455268,"Cosmic Teal Harem Pants, Black Harem Pants",55.98,0.0,0.0,3.3499999999999996,0.0,55.98,59.33
gid://shopify/Refund/970705535075,#455275,2025-01-21 16:07:08,2025-01-21 16:07:09,2025-01-21 16:07:09,28.94,28.94,#455275,Aguadilla Kimono Cover Up,31.5,0.0,0.0,2.21,0.0,31.5,33.71
gid://shopify/Refund/970925539427,#455282,2025-01-22 21:28:02,2025-01-22 21:28:03,2025-01-22 21:28:03,144.21,144.21,#455282,"Onyx Cropped Yin Scoop Neck Top, Stone Adventure Cargo Pants, Black Daydreamer Top, Granite Cotton Shorts, Mumbai Harem Pants",143.45,0.0,0.0,8.62,0.0,143.45,152.07
gid://shopify/Refund/968489336931,#455283,2025-01-06 22:21:51,2025-01-06 22:21:51,2025-01-06 22:21:51,0.0,0.0,#455283,Stone Cotton Castaway Pants,34.99,0.0,0.0,3.06,0.0,34.99,38.050000000000004
gid://shopify/Refund/969592406115,#455294,2025-01-13 17:49:59,2025-01-13 17:50:02,2025-01-13 17:50:02,27.01,27.01,#455294,Deep Teal Harem Pants,27.99,0.0,0.0,2.66,0.0,27.99,30.65
gid://shopify/Refund/968490090595,#455346,2025-01-06 22:25:35,2025-01-06 22:25:35,2025-01-06 22:25:35,38.51,38.51,#455346,Seaside Spice Wide Leg Cotton Pants,38.49,0.0,0.0,3.65,0.0,38.49,42.14
gid://shopify/Refund/969593520227,#455346,2025-01-13 17:52:40,2025-01-13 17:52:40,2025-01-13 17:52:40,38.51,38.51,#455346,Black Wide Leg Cotton Pants,38.49,0.0,0.0,3.66,0.0,38.49,42.150000000000006
gid://shopify/Refund/972495945827,#455356,2025-02-03 22:59:34,2025-02-03 22:59:34,2025-02-03 22:59:34,25.71,25.71,#455356,Seaside Spice Nomad Jumpsuit,30.81,0.0,0.0,1.85,0.0,30.81,32.66
gid://shopify/Refund/970925080675,#455371,2025-01-22 21:26:22,2025-01-22 21:26:23,2025-01-22 21:26:23,31.84,31.84,#455371,White Wide Leg Beach Cotton Pants,34.11,0.0,0.0,1.88,0.0,34.11,35.99
gid://shopify/Refund/969841705059,#455396,2025-01-14 23:10:03,2025-01-14 23:10:04,2025-01-14 23:10:04,65.32,65.32,#455396,"Tidal Daydreamer Top + Harem Pants Set, White Boyfriend Button Up",71.66,0.0,0.0,0.0,0.0,71.66,71.66
gid://shopify/Refund/973515456611,#455396,2025-02-12 17:04:27,2025-02-12 17:04:27,2025-02-12 17:04:27,34.33,34.33,#455396,Aqua Baja Pullover,27.99,0.0,0.0,0.0,0.0,27.99,27.99
gid://shopify/Refund/970724802659,#455422,2025-01-21 17:51:31,2025-01-21 17:51:33,2025-01-21 17:51:33,23.72,23.72,#455422,Nosara Harem Pants,27.99,0.0,0.0,1.68,0.0,27.99,29.669999999999998
gid://shopify/Refund/969759293539,#455424,2025-01-14 16:30:17,2025-01-14 16:30:17,2025-01-14 16:30:17,26.24,26.24,#455424,Nosara Harem Pants,27.99,0.0,0.0,2.31,0.0,27.99,30.299999999999997
gid://shopify/Refund/971651973219,#455443,2025-01-28 16:01:20,2025-01-28 16:01:20,2025-01-28 16:01:20,36.46,36.46,#455443,Stone Cotton Cabana Pants,38.49,0.0,0.0,2.31,0.0,38.49,40.800000000000004
gid://shopify/Refund/968489893987,#455467,2025-01-06 22:24:57,2025-01-06 22:24:58,2025-01-06 22:24:58,29.25,29.25,#455467,"Stone Cotton Cabana Pants, White Boyfriend Button Up, Stone Cotton Cabana Pants",109.16000000000001,0.0,0.0,0.0,0.0,109.16000000000001,109.16000000000001
gid://shopify/Refund/972494602339,#455474,2025-02-03 22:49:29,2025-02-03 22:49:29,2025-02-03 22:49:29,30.75,30.75,#455474,"Espresso Adventure Cargo Pants, Sage Cotton Cabana Pants",75.58000000000001,0.0,0.0,0.0,0.0,75.58000000000001,75.58000000000001
gid://shopify/Refund/970928619619,#455493,2025-01-22 21:39:42,2025-01-22 21:39:43,2025-01-22 21:39:43,110.14,110.14,#455493,"Yao Tribal Print Harem Pants, Yao Tribal Print Harem Pants, Yao Tribal Print Harem Pants, Stone Romper",118.96000000000001,0.0,0.0,0.0,0.0,118.96000000000001,118.96000000000001
gid://shopify/Refund/970023272547,#455496,2025-01-15 23:17:32,2025-01-15 23:17:33,2025-01-15 23:17:33,54.79,54.79,#455496,"Black Harem Pants, Yao Tribal Print Harem Pants",55.98,0.0,0.0,4.06,0.0,55.98,60.04
gid://shopify/Refund/972498436195,#455502,2025-02-03 23:25:08,2025-02-03 23:25:08,2025-02-03 23:25:08,26.24,26.24,#455502,Vintage Wash Bondi Harem Pants,27.99,0.0,0.0,2.31,0.0,27.99,30.299999999999997
gid://shopify/Refund/969915301987,#455508,2025-01-15 16:04:20,2025-01-15 16:04:20,2025-01-15 16:04:20,26.17,26.17,#455508,Yao Tribal Print Harem Pants,27.99,0.0,0.0,2.09,0.0,27.99,30.08
gid://shopify/Refund/970923442275,#455524,2025-01-22 21:20:53,2025-01-22 21:20:54,2025-01-22 21:20:54,0.0,0.0,#455524,Black Harem Pants,27.99,0.0,0.0,1.89,0.0,27.99,29.88
gid://shopify/Refund/970023731299,#455565,2025-01-15 23:20:29,2025-01-15 23:20:29,2025-01-15 23:20:29,45.05,45.05,#455565,"Master Healer Dewdrop Necklace, Master Healer 3mm Healing Necklace",48.980000000000004,0.0,0.0,0.0,0.0,48.980000000000004,48.980000000000004
gid://shopify/Refund/976784654435,#455596,2025-03-14 20:29:07,2025-03-14 20:29:07,2025-03-14 20:29:07,90.97,90.97,#455596,"Black Harem Pants + Oasis Crop Top Set, Black Harem Pants Lounge Set",90.97,0.0,0.0,0.0,0.0,90.97,90.97
gid://shopify/Refund/971575525475,#455603,2025-01-27 23:20:56,2025-01-27 23:20:56,2025-01-27 23:20:56,54.46,54.46,#455603,"Black Harem Pants, Akha Tribal Print Harem Pants",55.98,0.0,0.0,4.34,0.0,55.98,60.31999999999999
gid://shopify/Refund/972987826275,#455620,2025-02-07 17:14:10,2025-02-07 17:14:10,2025-02-07 17:14:10,160.01,160.01,#455620,"Seven Chakras Harem Pants, Mumbai Harem Pants, Mystic Plum Harem Pants, Nosara Harem Pants, Verdigris Nomad Jumpsuit",156.05,0.0,0.0,9.91,0.0,156.05,165.96
gid://shopify/Refund/973027180643,#455620,2025-02-07 21:33:08,2025-02-07 21:33:08,2025-02-07 21:33:08,6.67,6.67,#455620,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
